,id,title,release_date,vote_average,vote_count,popularity
2443,66125,Red Dog,2011-08-04,7.2,322,10.554
2444,30421,A Chinese Ghost Story,1987-07-18,7.2,228,12.435
2445,14320,Great Expectations,1946-12-26,7.2,275,11.702
2446,5506,The Ladykillers,1955-12-08,7.2,405,8.729
2447,653851,Devotion,2022-11-23,7.2,507,90.073
2448,399055,The Shape of Water,2017-12-01,7.2,11320,24.245
2449,56831,The Sunset Limited,2011-02-12,7.2,369,6.445
2450,42979,Robot Chicken: Star Wars,2007-07-17,7.2,223,7.793
2451,9078,The Sword in the Stone,1963-12-25,7.2,3476,37.645
2452,2657,Pleasantville,1998-09-17,7.2,1482,9.009
2453,381707,Our Lovers,2016-02-08,7.2,211,10.443
2454,10149,Smoke,1995-06-09,7.2,409,7.127
2455,2270,Stardust,2007-08-09,7.2,3650,20.291
2456,1572,Die Hard: With a Vengeance,1995-05-19,7.2,5459,34.441
2457,558,Spider-Man 2,2004-06-25,7.2,13757,43.777
2458,246,Zatoichi,2003-09-06,7.2,749,10.141
2459,823951,November,2022-10-05,7.2,497,14.656
2460,774752,The Guardians of the Galaxy Holiday Special,2022-11-25,7.2,1447,113.336
2461,363579,The Age of Shadows,2016-09-07,7.2,284,13.635
2462,198277,Begin Again,2013-09-07,7.2,3490,13.41
2463,109445,Frozen,2013-11-20,7.2,15224,76.464
2464,35690,The Last Song,2010-03-31,7.2,3171,12.101
2465,15487,The Greatest Game Ever Played,2005-09-30,7.2,400,12.075
2466,10452,Queen Margot,1994-05-13,7.2,306,11.342
2467,10086,Man Bites Dog,1992-11-04,7.2,777,9.926
2468,758323,The Pope's Exorcist,2023-04-05,7.2,1350,861.349
2469,505642,Black Panther: Wakanda Forever,2022-11-09,7.2,4963,355.028
2470,449924,Ip Man 4: The Finale,2019-12-19,7.2,1709,15.806
2471,335360,My Little Pony: The Movie,2017-10-05,7.2,335,20.976
2472,9473,"South Park: Bigger, Longer & Uncut",1999-06-30,7.2,2385,22.815
2473,45958,Biutiful,2010-10-20,7.2,985,8.13
2474,340,Everything Is Illuminated,2005-09-16,7.2,665,7.95
2475,612368,In the Name of the Land,2019-09-25,7.2,271,7.617
2476,25205,The Concert,2009-11-04,7.2,460,6.665
2477,1716,The Last Metro,1980-09-17,7.2,414,7.403
2478,979,Irreversible,2002-05-22,7.2,2490,22.854
2479,585245,Clifford the Big Red Dog,2021-11-10,7.2,1568,68.505
2480,500006,Utøya: July 22,2018-03-09,7.2,320,10.556
2481,364689,Ferdinand,2017-12-09,7.2,2583,37.961
2482,345920,Collateral Beauty,2016-12-06,7.2,5073,16.543
2483,76543,Tyrannosaur,2011-10-07,7.2,396,7.972
2484,25846,Baaria,2009-09-02,7.2,590,10.5
2485,13688,CJ7,2008-01-30,7.2,563,29.878
2486,9837,The Prince of Egypt,1998-12-16,7.2,3549,30.844
2487,1254,"Don't Worry, I'm Fine",2006-09-06,7.2,523,8.105
2488,936074,Tenor,2022-05-04,7.2,227,21.516
2489,611698,A Writer's Odyssey,2021-02-12,7.2,218,55.339
2490,454983,The Kissing Booth,2018-05-11,7.2,6832,38.204
2491,329819,Standing Tall,2015-05-13,7.2,430,7.24
2492,2277,Bicentennial Man,1999-12-17,7.2,3257,14.871
2493,504,Monster,2003-12-24,7.2,2042,23.255
2494,227,The Outsiders,1983-03-25,7.2,1146,30.989
2495,791177,Bones and All,2022-11-18,7.2,882,28.614
2496,465136,Every Day,2018-02-22,7.2,2078,13.273
2497,361380,Barbie & Her Sisters in the Great Puppy Adventure,2015-10-07,7.2,238,16.064
2498,297762,Wonder Woman,2017-05-30,7.2,18679,52.562
2499,156022,The Equalizer,2014-09-24,7.2,7864,71.013
2500,70670,Headhunters,2011-08-26,7.2,1077,12.374
2501,14646,Family Resemblances,1996-09-07,7.2,243,6.497
2502,10518,Marathon Man,1976-10-08,7.2,902,9.071
2503,285,Pirates of the Caribbean: At World's End,2007-05-19,7.2,13066,85.995
2504,581734,Nomadland,2021-01-29,7.2,2577,16.13
2505,571785,Time to Hunt,2020-02-22,7.2,267,9.584
2506,168259,Furious 7,2015-04-01,7.2,9790,146.462
2507,10705,Henry V,1989-10-05,7.2,317,10.304
2508,2609,"Planes, Trains and Automobiles",1987-11-26,7.2,1637,13.668
2509,393624,Official Secrets,2019-08-30,7.2,807,12.392
2510,346364,It,2017-09-06,7.2,17651,47.788
2511,8844,Jumanji,1995-12-15,7.2,9629,16.552
2512,549053,Last Christmas,2019-11-07,7.2,2097,14.043
2513,43266,How Green Was My Valley,1941-10-28,7.2,329,8.334
2514,859,Dangerous Liaisons,1988-12-21,7.2,1005,13.599
2515,809,Shrek 2,2004-05-19,7.2,11059,80.546
2516,436,Maria Full of Grace,2004-01-18,7.2,334,8.785
2517,338189,It's Only the End of the World,2016-08-26,7.2,1492,9.433
2518,38684,Jane Eyre,2011-03-11,7.2,1335,11.701
2519,420622,Professor Marston and the Wonder Women,2017-10-13,7.2,762,17.554
2520,72570,The Vow,2012-02-05,7.2,3712,23.938
2521,6537,The Orphanage,2007-05-20,7.2,2607,16.224
2522,1640,Crash,2005-05-06,7.2,3108,14.482
2523,259954,5 to 7,2014-04-19,7.2,337,9.465
2524,35114,Destino,2003-08-05,7.2,217,8.731
2525,23566,Barbie and the Three Musketeers,2009-09-15,7.2,589,21.663
2526,9821,The Mighty,1998-06-01,7.2,206,8.308
2527,3086,The Lady Eve,1941-02-25,7.2,285,8.693
2528,927855,Love Tactics,2022-02-11,7.2,239,14.383
2529,583903,Our Friend,2019-09-04,7.2,246,10.451
2530,499932,The Devil All the Time,2020-09-11,7.2,2951,20.171
2531,43361,The White Sheik,1952-09-20,7.2,239,6.065
2532,20482,The Naked City,1948-03-04,7.2,213,7.375
2533,5902,A Bridge Too Far,1977-06-15,7.2,682,17.236
2534,258,Bed and Board,1970-09-09,7.2,220,7.225
2535,37136,The Naked Gun: From the Files of Police Squad!,1988-12-02,7.2,3201,28.388
2536,187022,A Touch of Sin,2013-10-04,7.2,268,6.463
2537,29005,McCabe & Mrs. Miller,1971-06-24,7.2,335,9.397
2538,3084,Wuthering Heights,1939-04-07,7.2,227,12.817
2539,57447,The House with Laughing Windows,1976-08-20,7.2,292,6.249
2540,34134,Barbie in A Mermaid Tale,2010-01-25,7.2,658,32.002
2541,19178,The Trip Across Paris,1956-10-26,7.2,228,6.609
2542,9502,Kung Fu Panda,2008-06-04,7.2,10257,56.761
2543,2567,The Aviator,2004-12-17,7.2,4791,18.155
2544,695,Short Cuts,1993-09-05,7.2,495,13.28
2545,594530,Lamp Life,2020-01-31,7.2,265,11.509
2546,372519,The Ten Commandments: The Movie,2016-01-28,7.2,298,30.87
2547,28118,The Gruffalo,2009-12-25,7.2,268,12.127
2548,12622,Violent Cop,1989-08-12,7.2,316,12.017
2549,436343,On Body and Soul,2017-03-02,7.2,486,6.804
2550,296098,Bridge of Spies,2015-10-15,7.2,6309,15.235
2551,9267,And Now for Something Completely Different,1971-09-28,7.2,445,9.932
2552,826769,Rosaline,2022-10-11,7.2,220,15.446
2553,407655,A Cinderella Story: If the Shoe Fits,2016-08-02,7.2,783,23.255
2554,401104,To the Bone,2017-01-22,7.2,3317,11.279
2555,287495,Labyrinth of Lies,2014-09-06,7.2,530,9.283
2556,11020,Picnic at Hanging Rock,1975-09-02,7.2,656,8.443
2557,2654,In the Mouth of Madness,1995-02-03,7.2,1408,13.904
2558,844,2046,2005-04-04,7.2,739,13.395
2559,244403,Rudderless,2014-10-17,7.2,263,7.769
2560,20352,Despicable Me,2010-07-08,7.2,13954,55.717
2561,16563,Seven Brides for Seven Brothers,1954-07-22,7.2,479,14.465
2562,11986,Betty Blue,1986-04-09,7.2,352,13.699
2563,1878,Fear and Loathing in Las Vegas,1998-05-22,7.2,4135,23.157
2564,593643,The Menu,2022-11-17,7.2,3227,55.501
2565,37724,Skyfall,2012-10-24,7.2,14267,33.562
2566,15359,Wonder Woman,2009-03-03,7.2,502,17.422
2567,11044,Arizona Dream,1993-01-06,7.2,587,6.755
2568,8363,Superbad,2007-03-20,7.2,6416,40.703
2569,5923,The Sand Pebbles,1966-12-20,7.2,211,12.873
2570,761,The Wing or the Thigh?,1976-10-27,7.2,762,13.569
2571,79707,Children Who Chase Lost Voices,2011-05-07,7.2,601,18.609
2572,11489,Rosetta,1999-05-22,7.2,257,6.821
2573,1278,The Dreamers,2003-09-01,7.2,2562,25.142
2574,18320,The Young Victoria,2009-03-04,7.2,923,9.806
2575,5825,National Lampoon's Christmas Vacation,1989-11-30,7.2,2028,25.963
2576,2576,The Diary of Anne Frank,1959-03-18,7.2,305,16.712
2577,2014,The Edge of Heaven,2007-09-27,7.2,261,6.431
2578,241863,As the Gods Will,2014-11-15,7.2,414,17.374
2579,10693,Peter Pan,1953-02-05,7.2,4877,45.42
2580,403,Driving Miss Daisy,1989-12-13,7.2,1374,19.01
2581,537056,Batman: Hush,2019-07-19,7.2,757,17.753
2582,39108,Dragon Ball Z: Wrath of the Dragon,1995-07-15,7.2,605,55.172
2583,15196,Clue,1985-12-13,7.2,1476,25.602
2584,9701,North Country,2005-02-12,7.2,550,9.234
2585,6037,Murder by Death,1976-06-23,7.2,703,10.298
2586,256,Antoine and Colette,1962-06-22,7.2,217,6.391
2587,16907,Naruto the Movie: Ninja Clash in the Land of Snow,2004-08-21,7.2,445,32.086
2588,618355,Superman: Red Son,2020-02-24,7.2,735,12.881
2589,10772,Django,1966-04-06,7.2,778,28.743
2590,472674,The Goldfinch,2019-09-12,7.2,765,14.815
2591,13581,Dead of Night,1945-09-09,7.2,225,8.564
2592,366924,Batman: Bad Blood,2016-08-04,7.2,664,16.284
2593,11647,Infernal Affairs II,2003-10-01,7.2,342,11.75
2594,10559,Frequency,2000-04-28,7.2,1528,15.848
2595,479226,The Purity of Vengeance,2018-10-04,7.2,413,10.805
2596,399579,Alita: Battle Angel,2019-01-31,7.2,8245,36.223
2597,67884,Chinese Take-Away,2011-03-24,7.2,353,6.255
2598,429200,Good Time,2017-08-11,7.2,2538,13.909
2599,11951,Vanishing Point,1971-01-15,7.2,381,11.381
2600,817758,TÁR,2022-09-23,7.2,760,42.931
2601,520736,Loro 2,2018-05-10,7.2,354,4.149
2602,336845,Cleveland Abduction,2015-05-02,7.2,314,14.678
2603,28966,Wings,1927-08-12,7.2,229,8.418
2604,28043,Black Sabbath,1963-08-17,7.2,346,7.903
2605,21519,Project A,1983-12-22,7.2,381,16.244
2606,11051,The Last Temptation of Christ,1988-05-28,7.2,905,14.892
2607,268,Batman,1989-06-23,7.2,6944,45.744
2608,515916,Girl,2018-09-18,7.2,653,9.631
2609,30074,Scooby-Doo! and the Legend of the Vampire,2003-03-04,7.2,265,11.47
2610,14168,3:10 to Yuma,1957-08-07,7.2,294,9.064
2611,10860,Steel Magnolias,1989-11-15,7.2,575,10.319
2612,820446,Downton Abbey: A New Era,2022-04-27,7.2,346,20.37
2613,404368,Ralph Breaks the Internet,2018-11-20,7.2,6816,48.098
2614,436391,The Battleship Island,2017-07-26,7.2,225,11.691
2615,63498,Chico & Rita,2010-11-19,7.2,203,6.864
2616,12598,Jo,1971-08-31,7.2,266,6.569
2617,11035,Roma,1972-03-16,7.2,254,6.985
2618,613504,After We Collided,2020-09-02,7.2,4946,111.104
2619,14163,Chak De! India,2007-08-10,7.2,276,10.306
2620,9560,A Walk in the Clouds,1995-08-11,7.2,802,17.105
2621,9400,Set It Off,1996-11-06,7.2,301,11.961
2622,251,Ghost,1990-07-12,7.2,4979,31.539
2623,324849,The Lego Batman Movie,2017-02-08,7.2,4458,23.588
2624,16620,La Bamba,1987-07-24,7.2,612,17.804
2625,11209,The Alamo,1960-10-23,7.2,297,9.099
2626,1538,Collateral,2004-08-04,7.2,4923,20.826
2627,519035,Nappily Ever After,2018-09-21,7.2,781,7.534
2628,374205,One Piece Film: GOLD,2016-07-23,7.2,410,26.955
2629,736732,Broker,2022-06-08,7.2,263,44.01
2630,348657,Woman at War,2018-05-22,7.2,351,8.168
2631,10886,The Unknown Woman,2006-10-09,7.2,308,10.144
2632,623,A Fish Called Wanda,1988-07-15,7.2,1874,17.8
2633,475215,Mirai,2018-06-16,7.2,680,15.898
2634,14306,Marley & Me,2008-12-25,7.2,4231,19.299
2635,12762,Broadway Danny Rose,1984-01-27,7.2,393,6.718
2636,10403,The Player,1992-04-03,7.2,668,7.778
2637,12717,My Mother's Castle,1990-10-26,7.2,236,6.822
2638,9576,Tootsie,1982-12-17,7.2,1546,12.965
2639,6978,Big Trouble in Little China,1986-05-30,7.2,2618,19.481
2640,671583,Upside-Down Magic,2020-07-31,7.2,218,41.184
2641,618354,Superman: Man of Tomorrow,2020-08-23,7.2,391,17.521
2642,88284,Barbara,2012-03-08,7.2,257,8.65
2643,36728,Naruto Shippuden the Movie: The Will of Fire,2009-08-01,7.2,378,32.419
2644,170,28 Days Later,2002-10-31,7.2,5921,30.545
2645,138,Dracula,1931-02-12,7.2,1013,13.722
2646,370964,I Am Dragon,2015-12-03,7.2,321,19.072
2647,86829,Inside Llewyn Davis,2013-10-13,7.2,2418,10.497
2648,816904,Mummies,2023-01-05,7.2,309,356.349
2649,14047,The Great Debaters,2007-12-27,7.2,517,8.407
2650,10528,Sherlock Holmes,2009-12-23,7.2,12957,37.458
2651,8816,My Life as a Dog,1985-12-12,7.2,219,10.185
2652,6479,I Am Legend,2007-12-12,7.2,14395,43.974
2653,459,Sissi: The Fateful Years of an Empress,1957-12-18,7.2,292,10.254
2654,399366,Marrowbone,2017-10-27,7.2,1272,16.464
2655,320736,Virgin Mountain,2015-03-20,7.2,209,5.685
2656,204436,Jack and the Cuckoo-Clock Heart,2014-02-05,7.2,632,12.507
2657,13885,Sweeney Todd: The Demon Barber of Fleet Street,2007-12-20,7.2,5362,18.306
2658,13283,Barbie as the Island Princess,2007-09-17,7.2,635,20.71
2659,11143,Tai-Chi Master,1993-11-18,7.2,206,9.84
2660,10243,The Flight of the Phoenix,1965-12-15,7.2,271,8.314
2661,2771,American Splendor,2003-08-15,7.2,391,9.113
2662,257211,The Intern,2015-09-23,7.2,6057,22.388
2663,23168,The Town,2010-09-15,7.2,4492,36.197
2664,595671,Never Rarely Sometimes Always,2020-03-13,7.2,438,10.064
2665,591275,Fear Street: 1666,2021-07-14,7.2,1424,18.58
2666,577922,Tenet,2020-08-22,7.2,8348,47.63
2667,62215,Melancholia,2011-05-26,7.2,3120,14.784
2668,48254,Ovosodo,1997-09-12,7.2,388,5.341
2669,20345,The Bird with the Crystal Plumage,1970-02-27,7.2,644,13.298
2670,5176,3:10 to Yuma,2007-09-06,7.2,3158,18.49
2671,4952,Pillow Talk,1959-10-07,7.2,231,10.117
2672,581997,Batman vs Teenage Mutant Ninja Turtles,2019-03-31,7.2,403,15.841
2673,489925,Eighth Grade,2018-01-19,7.2,1338,9.761
2674,403431,Brigsby Bear,2017-07-27,7.2,329,6.784
2675,213121,Toy Story of Terror!,2013-10-16,7.2,819,0.856
2676,17581,Naruto Shippuden the Movie: Bonds,2008-08-02,7.2,387,36.907
2677,11850,Invasion of the Body Snatchers,1978-12-20,7.2,884,15.172
2678,64131,Mauvais Sang,1986-11-26,7.2,208,7.243
2679,56521,Palombella Rossa,1989-09-15,7.2,200,7.511
2680,35265,The Embalmer,2002-09-06,7.2,218,4.801
2681,24615,Aloha Scooby-Doo!,2005-02-08,7.2,376,17.561
2682,4588,"Lust, Caution",2007-09-27,7.2,579,17.048
2683,4415,Les Misérables,1998-05-01,7.2,526,12.506
2684,256962,Little Boy,2015-04-23,7.2,485,9.059
2685,11773,Village of the Damned,1960-06-16,7.2,360,10.187
2686,9388,Thank You for Smoking,2005-09-09,7.2,1896,11.701
2687,9013,Midnight Run,1988-07-20,7.2,918,12.714
2688,1621,Trading Places,1983-06-07,7.2,2858,28.343
2689,497828,Triangle of Sadness,2022-09-18,7.2,1375,64.009
2690,130925,Partysaurus Rex,2012-09-14,7.2,422,9.256
2691,16562,The Cutting Edge,1992-03-27,7.2,287,7.986
2692,10198,The Princess and the Frog,2009-12-08,7.2,4930,79.252
2693,6023,P.S. I Love You,2007-11-15,7.2,3066,15.847
2694,330483,The Choice,2016-02-04,7.2,1746,15.372
2695,70160,The Hunger Games,2012-03-12,7.2,20306,28.036
2696,2055,Open Range,2003-08-29,7.2,911,17.51
2697,42297,Burlesque,2010-11-23,7.2,2073,16.445
2698,34584,The NeverEnding Story,1984-04-05,7.2,3607,28.151
2699,14375,Romanzo Criminale,2005-09-30,7.2,603,8.129
2700,14359,Doubt,2008-02-27,7.2,1505,12.867
2701,12092,Alice in Wonderland,1951-07-28,7.2,5337,52.642
2702,168,Star Trek IV: The Voyage Home,1986-11-26,7.2,1283,14.613
2703,672647,The Map of Tiny Perfect Things,2021-02-12,7.2,625,14.466
2704,522478,Peter Rabbit 2: The Runaway,2021-03-25,7.2,674,33.958
2705,11109,Vera Drake,2004-10-22,7.2,311,12.106
2706,664300,Shiva Baby,2021-04-02,7.2,416,13.546
2707,329805,My King,2015-05-16,7.2,707,9.558
2708,73211,King of Devil's Island,2010-12-16,7.2,202,9.251
2709,59421,Bedevilled,2010-08-19,7.2,338,11.839
2710,11222,The American Friend,1977-06-24,7.2,293,8.37
2711,5236,Kiss Kiss Bang Bang,2005-09-05,7.2,2382,13.475
2712,167,K-PAX,2001-10-22,7.2,2104,13.524
2713,342473,Ballerina,2016-12-14,7.2,1711,29.37
2714,340270,The Healer,2017-02-17,7.2,452,17.089
2715,179150,Reality,2014-08-28,7.2,404,12.912
2716,140212,Confession of Murder,2012-11-08,7.2,260,6.762
2717,43294,An American in Rome,1954-12-10,7.2,211,6.133
2718,22954,Invictus,2009-12-10,7.2,3765,11.284
2719,16436,North Face,2008-10-23,7.2,241,10.184
2720,11577,Pat Garrett & Billy the Kid,1973-05-23,7.2,345,9.729
2721,321528,Batman vs. Robin,2015-04-14,7.2,810,14.842
2722,56825,Compagni di scuola,1988-12-21,7.2,323,4.606
2723,10601,Peter Pan,2003-12-18,7.2,2407,34.156
2724,90,Beverly Hills Cop,1984-12-05,7.2,3537,21.724
2725,793998,Happening,2021-11-24,7.2,294,12.287
2726,374671,After the Storm,2016-05-21,7.2,287,8.125
2727,110398,No,2012-08-09,7.2,382,8.325
2728,50348,The Lincoln Lawyer,2011-03-17,7.2,2830,18.996
2729,16553,Little Manhattan,2005-09-26,7.2,646,11.076
2730,79224,War of the Arrows,2011-08-10,7.2,223,17.895
2731,51876,Limitless,2011-03-08,7.2,9710,28.54
2732,13012,Felon,2008-07-17,7.2,768,11.901
2733,103758,Reality,2012-05-04,7.2,282,7.139
2734,98622,9,2005-04-21,7.2,227,7.031
2735,12159,What Dreams May Come,1998-10-02,7.2,2058,19.816
2736,11330,Pusher 3,2005-08-22,7.2,306,10.254
2737,10673,Wall Street,1987-12-10,7.2,1792,11.552
2738,547016,The Old Guard,2020-07-10,7.2,3724,21.09
2739,353326,The Man Who Knew Infinity,2015-12-15,7.2,1271,13.169
2740,72113,Carnage,2011-09-16,7.2,2667,10.684
2741,3059,Intolerance: Love's Struggle Throughout the Ages,1916-09-04,7.2,294,7.642
2742,409,The English Patient,1996-11-05,7.2,1873,16.577
2743,319888,Eddie the Eagle,2016-02-25,7.2,1935,11.504
2744,62395,The Miracle of Marcelino,1955-02-24,7.2,226,15.61
2745,55931,The Animatrix,2003-05-09,7.2,1379,15.533
2746,788,Mrs. Doubtfire,1993-11-24,7.2,5502,20.66
2747,657644,Minnal Murali,2021-12-16,7.2,280,17.792
2748,482373,Don't Breathe 2,2021-08-12,7.2,2102,50.35
2749,25126,Six Shooter,2004-10-14,7.2,208,7.145
2750,14299,Cadillac Records,2008-12-05,7.2,378,13.331
2751,13368,White Christmas,1954-10-14,7.2,428,9.869
2752,10625,Mean Girls,2004-04-30,7.2,7749,59.425
2753,9303,Bound,1996-09-13,7.2,774,22.316
2754,607,Men in Black,1997-07-02,7.2,12545,50.205
2755,836225,The Exorcism of God,2022-03-11,7.2,814,80.111
2756,205601,Belle,2013-05-01,7.2,631,10.855
2757,177677,Mission: Impossible - Rogue Nation,2015-07-23,7.2,7862,39.622
2758,45162,Superman/Batman: Apocalypse,2010-09-28,7.2,613,15.104
2759,11446,Welcome to the Dollhouse,1996-05-24,7.2,369,11.635
2760,571648,Beasts Clawing at Straws,2020-02-19,7.2,208,14.198
2761,26617,Five Easy Pieces,1970-09-12,7.2,435,11.78
2762,15370,The Cat Returns,2002-07-19,7.2,1734,26.276
2763,2832,Identity,2003-04-25,7.2,3391,19.043
2764,2355,Reign Over Me,2007-03-22,7.2,935,17.14
2765,1213,The Talented Mr. Ripley,1999-12-25,7.2,3129,16.703
2766,1164,Babel,2006-09-08,7.2,3331,12.255
2767,3,Shadows in Paradise,1986-10-17,7.2,270,6.331
2768,915931,Revoir Paris,2022-09-07,7.2,201,16.246
2769,96714,Diaz - Don't Clean Up This Blood,2012-04-13,7.2,399,6.924
2770,21183,Fluke,1995-06-02,7.2,234,9.969
2771,8438,Murder in the First,1995-01-20,7.2,489,10.733
2772,7350,The Bucket List,2007-12-15,7.2,3385,26.323
2773,1885,The Karate Kid,1984-06-22,7.2,3681,39.393
2774,798286,Beau Is Afraid,2023-03-11,7.2,269,37.996
2775,558144,Deadpool: No Good Deed,2017-03-03,7.2,441,17.469
2776,376660,The Edge of Seventeen,2016-11-18,7.2,3768,13.834
2777,75258,Secret of the Wings,2012-08-17,7.2,1077,54.996
2778,44826,Hugo,2011-11-22,7.2,6637,16.873
2779,33511,Nowhere Boy,2009-12-25,7.2,740,9.353
2780,22302,Polytechnique,2009-02-06,7.2,538,10.461
2781,11414,The Defiant Ones,1958-08-14,7.2,205,10.139
2782,10617,Once Upon a Time in China,1991-08-15,7.2,361,15.146
2783,8329,[REC],2007-11-23,7.2,3857,25.602
2784,59,A History of Violence,2005-09-23,7.2,2822,16.126
2785,406990,What Happened to Monday,2017-08-18,7.2,5576,27.97
2786,13001,Stargate: The Ark of Truth,2008-03-11,7.2,417,15.037
2787,411728,The Professor and the Madman,2019-03-07,7.2,1006,11.915
2788,373226,Belzebuth,2019-01-11,7.2,291,11.455
2789,44874,Barbie: A Fashion Fairytale,2010-09-14,7.2,679,27.945
2790,12481,The Big Boss,1971-10-03,7.2,623,19.478
2791,11328,Pusher II,2004-12-25,7.2,382,9.709
2792,9660,Operation Petticoat,1959-12-05,7.2,296,10.064
2793,336000,The Glass Castle,2017-08-11,7.2,715,14.8
2794,97365,Rust and Bone,2012-05-17,7.2,1251,9.313
2795,11837,Watership Down,1978-10-14,7.2,542,9.035
2796,10178,The Caine Mutiny,1954-06-23,7.2,274,9.875
2797,8879,Pale Rider,1985-06-28,7.2,905,14.143
2798,198663,The Maze Runner,2014-09-10,7.2,15628,91.988
2799,11575,The Great Race,1965-07-01,7.2,270,10.372
2800,9071,Living in Oblivion,1995-07-21,7.2,235,8.404
2801,3549,After the Wedding,2006-02-24,7.2,359,10.268
2802,2117,Sophie Scholl: The Final Days,2005-02-13,7.2,376,11.607
2803,978,Seven Years in Tibet,1997-09-12,7.2,2530,32.243
2804,469,Stranger Than Paradise,1984-10-01,7.2,451,10.816
2805,385128,F9,2021-05-19,7.2,6410,158.839
2806,1271,300,2007-03-07,7.2,12573,39.828
2807,363676,Sully,2016-09-07,7.2,6548,34.202
2808,118628,English Vinglish,2012-09-21,7.2,224,9.637
2809,116745,The Secret Life of Walter Mitty,2013-12-18,7.2,6964,25.667
2810,20410,Scooby-Doo and the Alien Invaders,2000-10-02,7.2,321,10.549
2811,15067,"The Good, the Bad, the Weird",2008-07-16,7.2,639,16.2
2812,11287,A League of Their Own,1992-07-01,7.2,1207,18.586
2813,606,Out of Africa,1985-12-20,7.2,1212,12.429
2814,1010820,Groot's Pursuit,2022-08-10,7.2,213,29.603
2815,504949,The King,2019-10-11,7.2,2852,16.28
2816,398173,The House That Jack Built,2018-10-04,7.2,2364,12.802
2817,130739,A Coffee in Berlin,2012-11-01,7.2,294,6.435
2818,14325,The Express,2008-10-10,7.2,237,7.336
2819,11177,Mask,1985-03-08,7.2,377,13.557
2820,11093,House of Sand and Fog,2003-12-19,7.2,645,11.499
2821,749004,Petite Maman,2021-06-02,7.2,268,10.103
2822,4518,Elizabeth,1998-09-13,7.2,1244,8.668
2823,4191,The Bride Wore Black,1968-03-22,7.2,213,8.523
2824,2668,Sleepy Hollow,1999-11-19,7.2,6061,24.125
2825,327,Brother,2000-12-13,7.2,375,11.567
